"school_id","school_name","school_city","school_state","created_at","updated_at","league_id","school_address","school_contact","school_phone","school_fax","school_zip","school_email","billing_name","billing_address","billing_address2","billing_city","billing_state","billing_zip","billing_purchase_order","old_school_id"
5000,"North County Intermediate","Desloge","MO","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"801 Elm Street",0,"(573) 431-1358","(573) 518-0569",63601,"","North Co. SD R-1","300 Berry Rd.","","Bonne Terre","MO",63628,840,2982
5256,"Sacred Heart","Troy","MO","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"110 Thompson",0,"636-528-6684","",63379,"mliszewski@sacredhearttroy.org","","","","","","","",4858
4489,"Garfield Elementary","St. Louis","MO","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"6506 Wright Way",0,"(314) 493-0740","(314) 493-0770",63121,"","Normandy SD","3855 Lucas & Hunt Rd.","","St. Louis","MO",63121,1390,3873
4491,"Gateway Academy","Chesterfield","MO","2015-05-07 15:12:00","2015-05-07 15:12:00",1,"17815 Wild Horse Creek Rd.",0,"(636) 519-9099","(636) 519-1621",63005,"","","","","","","",2007,4122
5259,"Sacred Heart","Troy","MO","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"110 Thompson Dr.",0,"(636) 528-6684","",63379,"","","","","","","","",3611
5517,"St. Ferdinand School","Florissant","MO","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"1735 Charbonier Rd.",0,"(314) 921-2201","(314) 921-2253",63031,"","","","","","","","",3533
5776,"St. Raphael the Archangel School","St. Louis","MO","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"6000 Jamieson Ave.",0,"314-352-9474","314-351-7477",63109,"straphael7@sbcglobal.net","","","","","","","",4413
6292,"St. Elizabeth St. Robert","St. Charles","MO","2015-10-20 13:56:48","2015-10-20 13:56:48",1,"1 Seton Court",0,"636-946-6716","",63303,"lholbrook@mysesr.org","","","","","","","",""
5276,"Sacred Heart School Ozora","St. Mary","MO","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"17740 St. Route N",0,"(573) 543-2997","",63673,"akeenabvm@brick.net","","","","","","","",3900
5021,"Notre Dame de Sion","Kansas City","MO","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"3823 Locust St.",0,"(816) 753-3810","(816) 753-0806",64109,"","","","","","","","",2001
5534,"St. Francis Xavier","St. Joseph","MO","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"2614 Seneca",0,"816-232-4911","816-364-0263",64507,"gbizal@sfxstjoe.com","","","","","","","103113CTGB",4945
5790,"St. Teresa's Academy","Kansas City","MO","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"5600 Main St.",0,8165010011,8165230232,64113,"mwarr@stteresasacademy.org","St. Teresa's Academy","5600 Main St.","","Kansas City","MO",64113,"",4940
5791,"St. Teresa's Academy","Kansas City","MO","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"5600 Main St.",0,"(816) 501-0011","(816) 523-0232",64113,"","","","","","","","",3127
5545,"St. George School","St. Louis","MO","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"4974 Heege Rd.",0,"(314) 832-6432","(314) 832-6916",63123,"","","","","","","","",3015
4271,"Chesterfield Elementary","Chesterfield","MO","2015-05-07 15:11:59","2015-05-07 15:11:59",2,"17700 Wild Horse Creek Rd.",0,"(636) 537-4342","(636) 537-4347",63005,"","Rockwood SD","111 East North St.","","Eureka","MO","63025-1229","",2872
4282,"Christ Prince of Peace","Manchester","MO","2015-05-07 15:11:59","2015-05-07 15:11:59",1,"415 Weidman",0,"(646) 394-6840","",63011,"aanderson@cpopschool.com","","","","","","","",3060
6332,"St. Peters Middle School","Joplin","MO","2015-10-28 18:05:13","2015-10-28 18:05:13",1,"931 Byers Ave",0,"417-624-5605","417-624-6254",64801,"hgardner@jacss.org","Greg Emory","931 Byers Ave","","Joplin","MO","64801-4307","",""
4800,"Lebanon High School","Lebanon","MO","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"777 Brice St.",0,"(417) 532-9144","(417) 532-3386",65536,"ddemuth@mail.llion.org","Lebanon R-3 Schools","321 S. Jefferson","","Lebanon","MO","66283-0901","07-300-3169",323
4801,"Lebanon Junior High","Lebanon","MO","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"500 N. Adams",0,"(417) 532-9121","(417) 533-3805","65536-2736","dmaskey@llion.org","Lebanon R-3 Schools","321 S. Jefferson","","Lebanon","MO",65536,"05-200-2145",1184
5316,"School of the Osage","Kaiser","MO","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"646 Hwy. 42 Box 198",0,"(573) 348-0115","(573) 348-9774",65047,"","","","","","","",412,3405
5830,"St. Vincent de Paul Elementary","Perryville","MO","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"1007 W. St. Joseph",0,"(573) 547-6503","",63775,"","","","","","","","",3464
4295,"Christ the King School","Kansas City","MO","2015-05-07 15:11:59","2015-05-07 15:11:59",1,"425 W 85th St.",0,"(816) 363-1113","(816) 363-2889",64114,"","","","","","","","",3298
5067,"Our Lady of Fatima","Florissant","MO","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"4500 Washington St.",0,"(314) 921-0437","",63033,"","","","","","","","",3295
4813,"Licking Elementary School","Licking","MO","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"117 College St.",0,"(573) 674-3211","(573) 674-4064",65542,"tlewis@licking.k12.mo.us","Licking R-VIII SD","PO Box 179","","Licking","MO","65542-0179","E-19",1243
5328,"Seven Holy Founders","St. Louis","MO","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"6747 Rock Hill Rd.",0,"(314) 631-8149","(314) 631-8442",63123,"","","","","","","","",3769
4566,"Helias High School","Jefferson City","MO","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"1305 Swifts Hwy",0,"573.230.2525","573 2302525",65101,"bhake@heliascatholic.com","Helias High School - Matt Zeitz","1305 Swifts Hwy","","Jefferson City","MO",65101,"",4565
5080,"Our Lady of Lourdes","University City","MO","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"7157 Northmoor Dr.",0,"(314) 726-3352","(314) 727-0503",63105,"","","","","","","","",3473
6113,"Christ Prince of Peace","Manchester","MO","2015-07-21 19:44:59","2015-07-21 19:44:59",1,"417 Weidman Rd.",0,"636-394-6840","636-594-0082",63011,"aanderson@cpopschool.com","","","","","","","",""
6369,"Holy Infant School","Ballwin","MO","2015-11-13 15:57:59","2015-11-13 15:57:59",1,"248 New Ballwin Road",0,6362270802,"",63021,"debbi.stlouis@holyinfantschool.org","Deborah St. Louis","248 New Ballwin Road","","Ballwin","MO",63021,"",""
6114,"St. Alphonsus","Silex","MO","2015-07-21 20:12:19","2015-07-21 20:12:19",1,"25 St. Alphonsus Rd.",0,"573-384-5305","",63377,"lewelch@windstream.net","","","","","","","",""
6370,"St. Patrick Catholic School","Rolla","MO","2015-11-13 17:10:18","2015-11-13 17:10:18",1,"19  ST. Patrick Lane",0,"573-364-1162","",65401,"dcopeland@stpatsrolla.org","","","","","","","",""
5091,"Our Lady of Peace","Kansas City","MO","2015-05-07 15:12:04","2015-05-07 15:12:04",1,"10526 Grandview Rd.",0,"(816) 761-5605","(816) 761-2797",64137,"","","","","","","","",3724
5347,"Smith-Cotton High School","Sedalia","MO","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"312 E. Broadway",0,"(660) 826-1115","(660) 827-8959",65301,"Corbett@Sedalia.k12.mo.us","Sedalia SD #200","400 West 4th Street","","Sedalia","MO",65301,"04-105-3771",68
5349,"Smithville Upper Elementary","Smithville","MO","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"695 S. Commercial",0,"(816) 532-4566","",64089,"","","","","","","","",3407
4600,"Holy Family","Freeburg","MO","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"110 West Oliver",0,"(573) 744-5838","",65035,"","","","","","","","",4118
6147,"Underwood School District #550","Underwood","MN","2015-09-09 12:53:51","2015-09-09 12:53:51",2,"100 Southern Avenue East",0,2188266101,"",56586,"dwoodman@underwood.k12.mn.us","Dean Woodman","100 Southern Ave E","","Underwood","MN",56586,"",""
4103,"Babbitt School","Babbitt","MN","2015-05-07 15:11:57","2015-05-07 15:11:57",2,"30 South Drive",0,"(218) 827-3101","",55706,"","St. Louis ISD No.2142","1701 North 9th Ave.","","Virginia","MN","55792-2172",15103,3728
4619,"Holy Name of Jesus","Wayzata","MN","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"155 Co. Road 24",0,"763-473-3675","763-745-3499",55391,"lbest@hnoj.org","Martha Laurent","155 County Road 24","","Wayzata","MN",55391,"",4872
5138,"Park Elementary School","LeSueur","MN","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"115 N 5th St.",0,"(507) 665-8821","(507) 665-8819",56058,"","","","","","","","",3617
4885,"Maternity of Mary - St. Andrew School","St. Paul","MN","2015-05-07 15:12:03","2015-05-07 15:12:03",1,"592 Arlington Ave West",0,"651-489-1459","",55117,"sonneke@mmsaschool.org","Martha Hyde","592 Arlington Ave West","","St. Paul","MN",55117,"",4830
5398,"St. Agnes","St. Paul","MN","2015-05-07 15:12:06","2015-05-07 15:12:06",2,"530 Lafond Ave.",0,"(651) 228-1161","",55103,"","","","","","","","",3610
4132,"Bert Raney Elementary","Granite Falls","MN","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"555 7th Avenue",0,"(320) 564-4083","(320) 564-4781",56241,"ehalverson@yme.k12.mn.us","Yellow Medicine East Dist. No. 2190","450 9th Ave.","","Granite Falls","MN",56241,"",2652
5932,"Underwood","Underwood","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"100 Southern Avenue E",0,2188266101,2188266310,56586,"dwoodman@underwood.k12.mn.us","Underwood Public School","100 Southern Avenue E","","Underwood","MN",56586,"",4572
5933,"Underwood Public School","Underwood","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"100 Southern Avenue E",0,"218-826-6101","218-826-6310",56586,"emeece@underwood.k12.mn.us","Underwood ISD 550","100 Southern Avenue E","","Underwood","MN",56586,"",4683
4654,"Howard Lake Middle School","Howard Lake","MN","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"801 8th Ave.",0,"320-543-3501","",55349,"hwalton@hlww.k12.mn.us","Jim Schimelpfenig","Howard Lake Middle School","801 8th Ave.","Howard Lake","MN",55349,"",5007
5947,"Upsala Area School","Upsala","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"415 South Main St. Box 190",0,"(320) 573-2176","",56384,"","","","","","","","007475",3265
5443,"St. Bartholomew","Wayzata","MN","2015-05-07 15:12:06","2015-05-07 15:12:06",1,"630 E. Wayzata Blvd.",0,"(612) 473-6189","(952) 745-4598",55369,"bpeterson@st-barts.org","Berny Peterson","630 - East Wayzata Blvd","","Wayzata","MN",55391,"",1404
4422,"Elm Creek Elementary","Maple Grove","MN","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"9830 Revere Lane N",0,"(763) 425-0577","(763) 315-7690",55369,"","Educational Service Center ISD 279","11200 93rd Avenue North","","Maple Grove","MN",55369,"PO45811",3713
4678,"Immaculate Conception School","Columbia Heights","MN","2015-05-07 15:12:01","2015-05-07 15:12:01",1,"4030 Jackson St. N.E.",0,"(763) 788-9065","(763) 788-9066",55421,"","","","","","","","",3701
6227,"Bert Raney/YME","Granite Falls","MN","2015-10-01 15:15:46","2015-10-01 15:15:46",2,"555 7th Avenue",0,"320-564-4082","",56241,"ehalverson@isd2190.org","Yellow Medicine East","450 9th Avenue","","Granite Falls","MN","56241-1399","",""
5974,"Wagner School","Litchfield","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"307 E 6th St",0,3206932824,"",55355,"bryce_wendlandt@litchfield.k12.mn.us","Litchfield School Dist. #465","114 N Holcombe","Litchfield","Litchfield","MN",55355,"",4686
4187,"Brewster School","Brewster","MN","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"915 4th Ave.",0,"(507) 842-5951","",56119,"","","","","","","","",3784
6259,"Holy Name of Jesus","Wayzata","MN","2015-10-09 14:17:39","2015-10-09 14:17:39",1,"155 County Road 24",0,"763-473-3675","",55391,"lbest@hnoj.org","Martha Laurent","155 Country Road 24","","Wayzata","MN",55391,"1009hnoj",""
6261,"Talahi Community School","St. Cloud","MN","2015-10-09 17:50:35","2015-10-09 17:50:35",2,"1321 SE University Drive",0,"Haehn","320-529-4339",56304,"320-251-7551","Michelle Bestgen","1000 44th Ave N Suite 100","","St. Cloud","MN",56303,"",""
6262,"Kennedy Community School","St. Joseph","MN","2015-10-09 17:59:48","2015-10-09 17:59:48",2,"1300 Jade Road",0,3203637791,"320-529-4336",56374,"jodie.kragness@isd742.org","Michelle Bestgen","1000 44th Ave N Suite 100","","St. Cloud","",56303,"",""
6263,"Oak Hill Community School","St. Cloud","MN","2015-10-09 18:17:53","2015-10-09 18:17:53",2,"2600 County Road 136  ",0,3202517936,"320-529-4313",56301,"brenda.martinson@isd742.org","Michelle Bestgen","1000 44th Ave N Suite 100","","St. Cloud","",56303,"",""
4730,"John Ireland Catholic School","St. Peter","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",1,"1801 W. Broadway",0,5079312810,5079312977,56082,"deb.reuter@churchofstpeter.org","John Ireland School","1801 W. Broadway","P.O. Box 522","St. Peter","MN",56082,"102512-1",4755
6014,"Westwood Elementary","St. Cloud","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"5800 Ridgewood Rd",0,"320-253-1350","",56303,"melissa.jongeward@isd742.org","Shelly Bestgen","1000 44th Ave N Suite 100","","St. Cloud","MN",56303,"",4993
4224,"Carver Elementary School","Maplewood","MN","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"2680 Upper Afton Rd.",0,"(651) 702-8200","(651) 702-8291",55119,"","ISD 622","2520 12th Ave. East","","North St. Paul","MN",55109,1100600043,1191
6016,"Westwood Elementary","St. Cloud","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"5800 Ridgewood Rd.",0,"320-253-1350","",56303,"susan.zipoy@isd742.org","St. Cloud SD","1000 44th Ave. North Suite 100","","St. Cloud","MN",56303,"",4759
6017,"Westwood Elementary School","St. Cloud","MN","2015-05-07 15:12:10","2015-05-07 15:12:10",2,"5800 Ridgewood Road",0,3202531350,"",56303,"melissa.jongeward@isd742.org","Stephanie Peterson","1000 44th Ave N","","St. Cloud","MN",56303,"",4844
4994,"Nordgaard Elementary School","Glenwood","MN","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"409 4th St. SE",0,"(320) 634-4567","(320) 239-1380",56334,"","","","","","","","",3578
5252,"Rutherford Elementary","Stillwater","MN","2015-05-07 15:12:05","2015-05-07 15:12:05",2,"115 Rutherford Rd.",0,"(651) 351-6459","(651) 351-6495",55082,"","Stillwater AS ISD #834","1875 S. Greeley St.","","Stillwater","MN",55082,1400500042,3330
5258,"Sacred Heart","Sauk Rapids","MN","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"324 3rd Ave. South",0,"(320) 251-2854","(320) 251-0705",56379,"","","","","","","","",3089
5515,"St. Felix Catholic School","Wabasha","MN","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"130 E 3rd Street",0,"651-565-4446","",55981,"ksmith@stfelixschool.org","","","","","","","",4739
5772,"St. Pius X Holy Family","White Bear Lake","MN","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"3878 Highland Avenue",0,"(651)429-5338","",55110,"lhennes@spxhf-wbl.org","Laura E. Hennes","7031 137th St. N","","Hugo","MN",55110,"",4433
5774,"St. Raphael School","Springfield","MN","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"20 W. Van Dusen",0,"(507) 723-4135","(507) 723-5409",56087,"","","","","","","",9918,3442
5775,"St. Raphael School","Crystal","MN","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"7301 Bass Lake Rd.",0,"(763) 504-9450","(763) 504-9450",55428,"","","","","","","","",3560
6287,"St. Edward","Minneota","MN","2015-10-19 21:02:25","2015-10-19 21:02:25",1,"210 West 4th Street",0,"651-295-6668","",56264,"dmaschkasteds@hotmail.com","","","","","","","",""
4755,"Kennedy","St. Joseph","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"1300 Jade Rd.",0,"320-363-7791","",56374,"kelli.ritter@isd742.org","Shelly Bestgen","1000 44th Ave N Suite 100","","St. Cloud","MN",56303,"",4992
4756,"Kennedy Community School","St. Joseph","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"1300 Jade Road",0,"320-363-7791","",56374,"kelli.ritter@isd742.org","Stephanie Peterson","1000 44th Ave N",4837,"Suite 100","St. Cloud","MN",56303,""
4245,"Cedar Park Elementary","Apple Valley","MN","2015-05-07 15:11:58","2015-05-07 15:11:58",2,"7500 Whitney Dr.",0,"(952) 431-8360","(952) 431-8365",55124,"","ISD #196","14445 Diamond Path","","Rosemount","MN","55068-4199","S113284",3290
4757,"Kennedy School","St. Joseph","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"1300 Jade Road",0,"(320) 363-7791","",56374,"mradunz@isd742.org","St. Cloud SD","1000 44th Ave. North Suite 100","","St. Cloud","MN",56303,"",4575
5531,"St. Francis of the Lakes","Brainerd","MN","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"817 Juniper St.",0,"(218) 829-2344","(218) 828-4157",56401,"","","","","","","","0506-18",3818
6300,"St. Michael Catholic School","St. Michael","MN","2015-10-21 17:09:19","2015-10-21 17:09:19",1,"14 Main Street North",0,"763-497-3887","763-497-9159",55376,"hgallus@stmcatholicschool.org","St. Michael Catholic School","14 Main Street North","","St. Michael","MN",55376,7996,""
4771,"Lake Junior High","Woodbury","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"3133 Pioneer Rd.",0,"(651) 768-6401","(651) 768-6428",55125,"","S. Washington Co. Schools","7362 East PT Douglas Rd. S","","Cottage Grove","MN",55016,"0837700320",4040
5286,"Saint John's Preparatory School","Collegeville","MN","2015-05-07 15:12:05","2015-05-07 15:12:05",1,"2280 Watertower Road",0,"320.363.3315","",56321,"tgrandy@sjprep.net","Thomas Grandy","Saint John's Preparatory School","2280 Watertower Road","Collegeville","MN",56321,"",4721
5802,"St. Thomas","International Falls","MN","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"810 5th Street",0,"(218) 283-3430","",56649,"","","","","","","","",4155
5037,"Oak Hill","St. Cloud","MN","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"2600 County Rd. 136",0,"320-251-7936","",56301,"brenda.martinson@isd742.org","Shelly Bestgen","1000 44th Ave N Suite 100","","St. Cloud","MN",56303,"",4991
6061,"School #5702","Mound","MN","2015-05-07 15:37:26","2015-05-07 15:37:26",1,"",NULL,"","","","","","","","","","","",""
5038,"Oak Hill Community School","St. Cloud","MN","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"2600 Cty Rd 36",0,"320-251-7936","",56301,"brenda.martinson@isd742.org","Stephanie Peterson","1000 44th Ave N","","St. Cloud","MN",56303,"",4962
5039,"Oak Hill Community School","St. Cloud","MN","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"2600 County Road 136",0,"320-251-7936","",56301,"cheryl.owens@isd742.org","St. Cloud School District","1000 44th Ave. North Suite 100","2600 County Road 136","St. Cloud","MN",56303,"",4635
4535,"Hagg Elementary","Clarkfield","MN","2015-05-07 15:12:00","2015-05-07 15:12:00",2,"1204 11th Avenue",0,"(320) 669-4424","(320) 669-4828",56223,"","","","","","","","",3844
5058,"Orono Middle School","Long Lake","MN","2015-05-07 15:12:04","2015-05-07 15:12:04",2,"800 Old Crystal Bay Rd.",0,"(612) 449-8450","(612) 449-8479","55356-0016","","Orono ISD 278","PO Box 46 685 Old Crystal Bay Rd. N","","Long Lake","MN","55356-0046","S070370",2177
4806,"Lester Prairie","Lester Prairie","MN","2015-05-07 15:12:02","2015-05-07 15:12:02",2,"131 Hickery St.",0,"(320) 395-2909","(320) 395-4204",55354,"","","","","","","","",3010
6344,"St. Peter Catholic School","Saint Paul","MN","2015-10-31 17:00:56","2015-10-31 17:00:56",1,"2620 Margaret Street North",0,"651-777-3091","",55109,"drankin@stpetersnsp.org","","","","","","","",""
4557,"Hassan Elementary","Rogers","MN","2015-05-07 15:12:01","2015-05-07 15:12:01",2,"14055 Orehid Ave.",0,"(763) 274-7233","(763) 274-7231",55374,"elaine.horrmann@elkriver.k12.mn.us","ELk River MN District","815 Hwy. 10","","Elk River","MN",55330,"",4241
5838,"St. Wenceslaus School","New Prague","MN","2015-05-07 15:12:09","2015-05-07 15:12:09",1,"227 E. Main St.",0,"952-758-3138","952-758-2958",56071,"becky.malecha@saintwenceslaus.org","","","","","","","",4761
5584,"St. John the Baptist","New Brighton","MN","2015-05-07 15:12:07","2015-05-07 15:12:07",1,"845 2nd Ave. NW",0,"(612) 633-1522","(651) 633-1522",55112,"scores@educontest.com.","","","","","","","",440
4817,"Lincoln Elementary","Alexandria","MN","2015-05-07 15:12:03","2015-05-07 15:12:03",2,"1120 Lark St.",0,"(320) 762-2146","(320) 762-2146",56308,"","","","","","","","",3589
