school_id,school_name,league_id,school_contact,school_phone,school_fax,school_email,billing_name,old_school_id
5476,St. Cecilia,1,0,(314) 353-2455,,,,4177
5477,St. Cecilia,1,0,(614) 878-3555,(614) 878-5852,,,3805
5478,St. Cecilia Catholic School,1,0,714-544-1533,714-544-0643,pvanboom@stceciliak8.org,,4854
5479,St. Cecilia Middle/High School,1,0,(402) 462-2105,(402) 462-2106,,,3938
5480,St. Cecilia School,1,0,(503) 644-2619,(503) 646-4217,,,3779
5481,St. Cecilias School,1,0,(856) 662-0149,(856) 662-7460,,,4043
5482,St. Charles,1,0,262-367-2040,,marystawicki@yahoo.com,St. Charles School,4591
5483,St. Charles Borromeo,1,0,(440) 886-5546,(440) 886-1163,,,3279
5484,St. Charles Borromeo School,1,0,(219) 484-3392,(219) 482-2006,fwastcharles@impresso.com,,1486
5485,St. Christine School,1,0,330-792-4544,,mkerr@youngstowndiocese.org,St. Christine School,4910
5486,St. Christopher School,1,0,603-882-7442,,memond@stchrisschoolnh.org,Mary Carr,4826
5487,St. Christopher School,1,0,(716) 693-5604,(716) 693-5127,stchris@pce.net,St. Christophers,720
5488,ST. CLARE OF ASSISI,1,0,970-926-8980,970-926-8973,dbaskins@stclareparish.com,Robert J Kinkel,4799
5489,St. Clare School,1,0,(618) 632-6327,(618) 632-5587,Belvsclare@Impreso.com,,698
5490,St. Clement,1,0,773-348-8212,773-348-4712,awray@stclementschool.org,Fran Kucich,4699
5491,St. Clement School,1,0,(773) 348-8212,(773) 348-4712,fkucich@stclementschool.org,St. Clement School,4237
5492,St. Cletus,1,0,(504) 366-3538,(504) 366-0011,,,901
5493,St. Cyril School,1,0,(520) 881-4240,(520) 795-0325,,,3484
5494,St. Denis-St. Columba,1,0,(845) 227-7777,(845) 226-8470,,,4093
5495,St. Dominic,1,0,262-783-7565,262-783-5947,mary.goll@stdominic.net,,4760
5496,St. Dominic School,1,0,(262) 783-7565,,,,4083
5497,St. Dorothy School,1,0,626 335 0772,,c.morgan@stdorothyschool.com,Christina Morgan,4734
5498,St. Edmond's Academy,1,0,(302) 475-5370,(302) 475-2256,mraymond@stedmondsacademy.org,,3099
5499,St. Edmund Parish School,1,0,(708) 386-5131,,jmalnar@stedmund.org,Michael Sweeney,4932
5500,St. Edmund Prep High School,1,0,718-743-6100,718-743-5243,mrichards@stedmundprep.org,,4741
5501,St. Edmund Preparatory High School,1,0,(718) 743-6100,(718) 743-5243,,,3607
5502,St. Edward,1,0,(206) 725-1774,(206) 725-4569,,,3429
5503,St. Edward School,1,0,7737369133,,kathryn.stirk@gmail.com,,4959
5504,St. Edward the Confessor Parish School,1,0,9494961241,,auy@stedward.com,Catherine Muzzy,4989
5505,St. Edwards School,1,0,(815) 398-2631,(815) 229-3134,,,3584
5506,St. Edwards School,1,0,(615) 833-5770,(615) 833-9739,,,3928
5507,St. Elizabeth Ann Seton,1,0,281-463-2687,281-463-8707,asmith@seascs.org,,4948
5508,St. Elizabeth Ann Seton,1,0,914-528-3563,914-528-0341,setonsgm@bestweb.net,,4482
5509,St. Elizabeth Ann Seton,1,0,(916) 684-7903,(916) 684-4064,,,3709
5510,St. Elizabeth Ann Seton Catholic School,1,0,(817) 431-4845,(817) 431-1865,,,4010
5511,St. Elizabeth Ann Seton School,1,0,605-348-1477,605-343-1315,jachbach@rccss.org,Joanne Achbach,4626
5512,St. Elizabeth Catholic School,1,0,301-881-1824,301-881-6035,dgoozh@stelizabethschoolmd.org,Ms. Mary Linehan,4732
5513,St. Elizabeth High School,1,0,(302) 656-3369,,,,3364
5514,St. Eugene School,1,0,(610) 622-2909,(611) 062-2635,ses office@nnl.com,,1020
5515,St. Felix Catholic School,1,0,651-565-4446,,ksmith@stfelixschool.org,,4739
5516,St. Ferdinand Parish School,1,0,(773) 622-3022,(847) 729-7836,,,3716
5517,St. Ferdinand School,1,0,(314) 921-2201,(314) 921-2253,,,3533
5518,St. Francis,1,0,503-625-0497,,vicky@stfrancissherwood.org,Kimberly Fadden,4709
5519,St. Francis Borgia,1,0,773-589--1000,773-589-0781,pmahoney@sfborgia.org,,4917
5520,St. Francis Catholic High School,1,0,352-376-6545,,rscott@sfchs.org,Cindy Croom,4787
5521,St. Francis Catholic School,1,0,(843) 681-6501,(843) 689-3725,,,3670
5522,St. Francis de Sales,1,0,847-438-7921,,taggrom@yahoo.com,Roy Rash,4720
5523,St. Francis de Sales,1,0,(215) 387-1749,(215) 387-6605,,,4016
5524,St. Francis de Sales Catholic School,1,0,410-749-9907,,mrobins@sfdscs.org,Laurel DiPirro,4796
5525,St. Francis de Sales High School,1,0,419-531-1618,419-531-9740,csteingass@sfstoledo.org,,4389
5526,St. Francis de Sales School,1,0,(410) 749-9907,(410) 749-9507,,Business Office,2994
5527,St. Francis of Assisi,1,0,901-388-7321,901-388-8201,amy.cluck@sfaschool.cdom.org,Deedee Morreo,4902
5528,St. Francis of Assisi,1,0,(316) 722-5171,(316) 722-0492,,,3643
5529,St. Francis of Assisi Catholic School,1,0,734-821-2200,1-734-821-2202,kverhines5b@yahoo.com,St. Francis of Assisi Catholic School,4459
5530,St. Francis of Assisi School,1,0,(515)457-7167,(515)440-1042,slarson@saintfrancisschool.org,Stephanie Larson,4990
5531,St. Francis of the Lakes,1,0,(218) 829-2344,(218) 828-4157,,,3818
5532,St. Francis School,1,0,337-779-2527,337-779-2309,khowerton@stfranciswolves.com,St. Francis School,4831
5533,St. Francis School,1,0,808-988-4111,808-988-5497,sbrown@stfrancis-oahu.org,Jan Patinio,4938
5534,St. Francis Xavier,1,0,816-232-4911,816-364-0263,gbizal@sfxstjoe.com,,4945
5535,St. Francis Xavier,1,0,(330) 725-3345,(330) 721-8626,snovicky@stfrancisxavier.info,Stephanie Novicky,4214
5536,St. Francis Xavier High School,1,0,803-773-0210,803-775-0019,rosa.brock@sfxhs.com,,4766
5537,St. Francis Xavier Preparatory School,1,0,(508) 771-7200,(508) 771-7233,robfougere@comcast.net,,150
5538,St. Gabriel Consolidated School,1,0,(513) 771-5220,(513) 771-5133,,,3968
5539,St. Gabriel School,1,0,(440) 352-6169,,,,4200
5540,St. Gabriel School,1,0,(415) 566-0314,,stgab5b@stgabrielsf.com,St. Gabriel School,3881
5541,St. Gabriel School,1,0,(610) 532-3234,(610) 532-5523,,,3953
5542,St. Genevieve School,1,0,(818) 892-3802,(818) 893-8143,lmorales@spartansonline.org,,3948
5543,St. George,1,0,(610) 583-0419,,,,3251
5544,St. George,1,0,(708) 532-2626,(708) 532-2025,,,4088
5545,St. George School,1,0,(314) 832-6432,(314) 832-6916,,,3015
5546,St. Gerard School,2,0,517-321-6126,,ndomagalski@stgerard.org,Nancy J. Domagalski,4470
5547,St. Gerard School,1,0,(517) 321-6326,,,,4271
5548,St. Gregory the Great,1,0,(954) 473-8169,(954) 472-1638,DETEVATW,Candace Govin,232
5549,St. Gregory the Great,1,0,(609) 587-1131,(609) 587-0322,,,2141
5550,St. Gregory the Great School,1,0,757-497-1811,,jmazzeo@sggsvb.org,St. Gregory School,4784
5551,St. Helen's,1,0,(518) 382-8225,(518) 374-8522,,,3234
5552,St. Helena School,1,0,(732) 549-6234,(732) 549-6205,,,4009
5553,St. Henry Elementary,1,0,(615) 352-1328,(615) 356-9293,dbutner@sthenry.org,,1483
5554,St. Henry Grade School,1,0,(618) 234-6061,(618) 234-6801,,,3612
5555,St. Hubert School,1,0,(847) 885-7702,(847) 885-0604,,,2630
5556,St. Ignatius,1,0,(916) 488-3907,(916) 488-0569,,,3986
5557,St. Ignatius Catholic School,1,0,(251) 342-5442,(251) 344-0944,kilborn@stignatius.org,Gary Blackburn,23
5558,St. Isidore Catholic School,1,0,(530) 673-2217,(530) 673-3673,,,4199
5559,St. Isidore School,1,0,(215) 536-6052,(215) 536-8647,,,4025
5560,St. James,1,0,(412) 741-5540,(412) 741-9038,,,1579
5561,St. James,1,0,(815) 962-8515,(815) 962-8526,mhm8757@yahoo.com,,4231
5562,St. James,1,0,(513) 741-5333,(513) 741-5312,,,3904
5563,St. James School,1,0,608-268-9935,,mccall.st.james@gmail.com,Michael Benesh,4793
5564,St. James School,1,0,860-774-3281,,arsenaultstjames@yahoo.com,St. James School,4688
5565,St. James School,1,0,(847) 255-3938,(847) 259-4223,,,2682
5566,St. James School,1,0,(847) 432-2303,(847) 432-1321,,,3965
5567,St. Jane de Chantal,1,0,(301) 530-1221,(301) 530-1688,,,3190
5568,St. Jerome School,1,0,(510) 525-9484,(510) 525-5227,,,4111
5569,St. Joan of Arc,1,0,419-866-6177,419-866-4107,lbombrys@joanofarc.org,Jason Huther,4757
5570,St. Joan of Arc,1,0,(410) 272-1387,(410) 272-1959,,,4246
5571,St. Joan of Arc,1,0,586-775-8370,,apattie@stjoan.net,,4689
5573,St. John Catholic School,1,0,(850) 763-1775,(850) 784-4461,,,4275
5574,St. John Lutheran School,2,0,(352) 622-7275,(352) 622-5564,,,3246
5575,St. John Neumann,1,0,(803) 788-1367,(803) 788-7330,cluckie@sjncatholic.com,Chrisann Luckie,3195
5576,St. John Neumann Catholic School,1,0,(305) 255-7315,(305) 255-7316,,,236
5577,St. John Neumann Regional School,1,0,(610) 826-2354,(610) 826-6444,,,2789
5578,St. John Notre Dame School,1,0,(916) 985-4129,(916) 985-7958,,,4263
5579,St. John Paul II Catholic High School,1,0,256-430-1760,256-430-1766,jdombrowski@jp2falcons.org,,4725
5580,St. John Regional Catholic School,1,0,(301) 662-6722,(301) 695-7024,,,4253
5581,St. John School,1,0,860-388-0849,,nicole_graham@sbcglobal.net,Mother Elanie,4861
5582,St. John the Apostle,1,0,(732) 388-1360,,,,3354
5583,St. John the Baptist,1,0,(630) 668-2625,(630) 668-7176,noonanj@stjohnwinfield.org,St. John the Baptist Catholic Parish,259
5584,St. John the Baptist,1,0,(612) 633-1522,(651) 633-1522,scores@educontest.com.,,440
5585,St. John the Baptist,1,0,(952) 474-5812,(952) 401-8778,,,2999
5586,St. John the Baptist,1,0,(513) 367-6826,,,,4150
5587,St. John the Baptist DHS,1,0,631-587-8000,631-587-8996,muoio@sjbdhs.org,,4781
5588,St. John the Evangelist,1,0,404-767-4312,404-763-0359,jrast@sjecs.net,St. John School,4637
5589,St. John the Evangelist,1,0,(210) 735-3526,,,,3952
5590,St. John the Evangelist School,1,0,(215) 295-0629,(215) 295-6258,arinkus@stjohnpa.org,,253
5591,St. John Vianney,1,0,(407) 855-4660,(407) 857-7932,,,3790
5592,St. John Vianney Catholic School,1,0,(810) 235-5687,(810) 235-2811,,,3840
5593,St. John Vianney High School,1,0,732-739-0800,732-739-0824,jbulman@sjvhs.com,,4435
5594,St. John Villa Academy,1,0,(718) 442-6240,(718) 447-2668,,,3656
5595,St. John's Catholic School,1,0,(501) 624-3171,(501) 624-3171,,,3034
5596,St. John's Catholic School,1,0,(207) 725-5507,(207) 793-4792,,,2976
5597,St. John's Jesuit High School,1,0,(419) 865-5743,(419) 867-9695,,,3848
5598,St. John's Preparatory School,1,0,(320) 363-3315,(320) 363-3322,tgrandy@csbsju.edu,St. John's Prep School/Gail Schneider,148
5599,St. John's School,1,0,(701) 642-6116,(701) 642-9134,,,3757
5600,St. Joseph,1,0,(419) 447-5790,,,,3550
5601,St. Joseph,1,0,(419) 465-2625,(419) 465-2170,,,3680
5602,St. Joseph,1,0,(808) 677-4475,(808) 677-8937,,,3708
5603,St. Joseph,1,0,(863) 686-6415,(863) 687-8074,,,3979
5604,St. Joseph,1,0,(478) 742-0636,(478) 746-7685,,,4020
5605,St. Joseph Catholic School,1,0,5133812126,,kpeoples@saintjoeschool.org,,4802
5606,St. Joseph Catholic School,1,0,316-4442548,,shelten@sjost.com,,4920
5607,St. Joseph Catholic School,1,0,(815) 943-6933,(815) 943-0549,,,3438
5608,St. Joseph Catholic School,1,0,(772) 287-6975,(772) 287-4733,tbadame@sjscf.org,,4220
5609,St. Joseph Catholic School,1,0,(863) 293-3311,(863) 299-7894,,,4033
5610,St. Joseph Consolidated School,1,0,(513) 863-8758,(513) 863-5253,tstenger@sjcshamilton.org,St. Joseph Consolidated School,3017
5611,St. Joseph High School,1,0,203-378-9378,203-378-7306,ndennin@sjcadets.org,,4740
5612,St. Joseph High School,1,0,(732) 549-7600,,abacklund@stjoes.org,Alice Backlund,3110
5613,St. Joseph Hill Academy High School,1,0,718-447-1374,,lgaudet@stjhill.org,,4994
5614,St. Joseph Laboratory School,1,0,(320) 363-7769,(320) 363-7769,,,3486
5615,St. Joseph Marquette,1,0,(509) 575-5557,,eseidl@sjmms.org,Esther Seidl,4751
5616,St. Joseph Marquette,1,0,(509) 575-5557,,eseidl@sjmms.org,Esther Seidl,4846
5617,St. Joseph Montessori School,1,0,614-291-8601,,ddorothy@worthwhile.com,,4503
5618,St. Joseph Montessori School,1,0,(614) 291-8601,,,,4029
5619,St. Joseph of Cluny Sisters' School,1,0,(401) 847-6043,(401) 848-5678,,,2822
5620,St. Joseph Randolph School,1,0,(330) 628-9555,(330) 628-9942,,,3411
5621,St. Joseph Reginal Elementary,2,0,609-704-2400,,dhofbauer@stjosephprek8.org,,4302
5622,St. Joseph Regional Academy,1,0,(570) 325-3186,(570) 325-9451,,,4175
5623,St. Joseph Regional Elementary,2,0,609-704-2400,,dhofbauer@stjosephprek8.org,,4303
5624,St. Joseph Regional High School,1,0,201-391-3300,201) 391-8073,brennana@saintjosephregional.org,Mr. Barry Donnelly,4957
5625,St. Joseph Regional School,1,0,973-383-2909,,pasullivan.teacher.495@patdioschools.org,,4585
5626,St. Joseph School,1,0,(206) 329-3260,(206) 324-7773,bbriardy@stjosephsea.org,,944
5627,St. Joseph School,1,0,(402) 489-0341,(402) 489-3260,linda-boeshart@piusx.lincoln.ne.us,,220
5628,St. Joseph School,1,0,978-521-4256,978-521-2613,sbryant@sjshav.com,Carol Simone,4719
5629,St. Joseph School,1,0,(847) 362-0730,(847) 362-8130,jhojnacki@stjoseph-libertyville.org,Kathy Connell,3062
5630,St. Joseph School,1,0,(501) 329-5741,(501) 513-6804,,,3247
5631,St. Joseph School,1,0,(985) 386-6421,(985) 386-0560,,,3522
5632,St. Joseph School,1,0,(873) 879-7720,,,,4153
5633,St. Joseph School,1,0,(517) 546-0090,(517) 546-8939,,,4184
5634,St. Joseph School,1,0,306-778-4640,306-773-2090,jana.coward@htcsd.ca,St. Joseph Middle School,4434
5635,St. Joseph School,1,0,410-666-0393,,ttokarski@sjpmd.org,Tracey Tokarski,4779
5636,St. Joseph School,1,0,(618) 539-3930,(618) 539-3930,,,3894
5637,St. Joseph School,1,0,(530) 243-2302,(530) 243-2747,,,4026
5638,St. Joseph School,1,0,615-865-1071,,amberfaughn@hotmail.com,,4358
5639,St. Joseph the Worker,1,0,818-341-6616,818-341-1102,stephguilbault@gmail.com,Sr. Barbara Wilson,4571
5640,St. Joseph the Worker,1,0,818-341-6616,818-341-1102,stephguilbault@gmail.com,St. Joseph the Worker School,4776
5641,St. Joseph's Academy,1,0,(314) 965-7205,(314) 965-9114,,,4034
5642,St. Joseph's Catholic School,1,0,(305) 866-1471,(305) 866-3175,,,3747
5643,St. Joseph's Regional School,1,0,(973) 383-2909,(973) 383-6353,fandpsullivan@juno.com,,213
5644,St. Jude Catholic School,1,0,309-243-2493,309-839-8142,wpratt@stjudecatholic.com,Winnie Pratt,4880
5645,St. Jude Educational Institute,1,0,334-264-5376,334-264-6669,maxinebristow@stjudeie.org,,4432
5646,St. Jude Elementary,1,0,(319) 396-0952,(319) 390-0952,,,3868
5647,St. Jude School,1,0,(215) 822-9225,(215) 822-0722,cro,,4123
5648,St. Jude the Apostle,1,0,(225) 769-2344,(225) 769-0671,,,3238
5649,St. Jude the Apostle,1,0,Kathy Davis,7703942880,30328,kdavis@saintjude.net,I-034
5650,St. Leo the Great School,1,0,782-741-3133,782-741-2241,peng@saintleothegreatschool.com,,4778
5651,St. Leonard School,1,0,262-679-0451,,tinateach79@yahoo.com,Augustina L. Parr,4351
5652,St. Louis Catholic School,1,0,703-768-7732,703-768-3836,dbaillargeon@stlouisschool.org,,4838
5653,St. Louis de Montfort,1,0,317-842-1125,317-842-1126,khauschild@sldmfishers.org,Scott Steward,4863
5654,St. Louis School,1,0,(512) 454-0384,(512) 454-7252,kayoungpeter@hotmail.com,,417
5655,St. Louis School,1,0,(410) 531-6664,,emarkert@stlouisparish.org,,3563
5656,St. Louise de Marillac,1,0,(504) 271-1699,(504) 276-3002,,,3180
5657,St. Louise Parish School,1,0,(425) 746-4220,(425) 644-3294,veronicaw@stlouiseschool.org,,2783
5658,St. Lucy School,1,0,(262) 554-1801,(262) 554-7618,,,377
5659,St. Ludmila Elementary,1,0,(319) 362-1943,(319) 364-4149,,,3085
5660,St. Luke,1,0,(262) 782-0032,(262) 782-5852,kbowers@stlukebrookfield.org,,3494
5661,St. Luke Catholic School,1,0,561-965-8090,561-965-2404,btownsend@stlukeparish.com,,4286
5662,St. Luke School,1,0,(626) 291-5959,(626) 285-5367,,,4067
5663,St. Margaret Mary,1,0,310-326-9494,310-326-2711,Merlotta09@yahoo.com,,4954
5664,St. Margaret Mary,1,0,773-764-0641,773-764-1095,rmiller@smmschool.com,,4788
5665,St. Margaret Mary,1,0,(502) 426-2635,(502) 426-1304,,,3956
5666,St. Margaret Mary School,1,0,(402) 551-6663,(402) 551-5631,,,3132
5667,St. Margaret School,1,0,410-877-9660,,ccordell@smsch.org,,4715
5668,St. Margaret's School,1,0,(718) 326-0922,(718) 326-3308,,,2684
5669,St. Mark Catholic School,1,0,703-281-9103,703-766-3430,mmoore@stmark.org,Darcie Girmus,4560
5670,St. Mark Catholic School,1,0,703-281-9103,703-281-0675,mmoore@stmark.org,,4401
5671,St. Mark Catholic School,1,0,(972) 578-0610,,donna.ostermann@stmcs.net,St. Mark Catholic School,3683
5672,St. Mark School,1,0,(410) 747-6613,(410) 747-3188,,,2004
5673,St. Martha School,1,0,(517) 349-3322,(517) 349-3322,,,3502
5674,St. Martha School,1,0,517-349-3322,517-349-3322,adpatton@wowway.com,St. Martha Parish,4852
5675,St. Martha School,1,0,(512) 491-3171,,,,3269
5676,St. Martin's,1,0,(301) 990-2441,(301) 990-2688,,,4260
5677,St. Mary,1,0,(586) 468-4570,(586) 468-6454,,,3165
5678,St. Mary,1,0,440 286-3590,,jrodriguez@stmaryschoolchardon.org,Mary Petelin,4696
5679,St. Mary Academy,1,0,(603) 742-3299,,mkl925@yahoo.com,Mary K Landry,2988
5680,St. Mary Campus,1,0,(419) 626-1648,(419) 621-0404,,Sandusky CS,4014
5681,St. Mary Immaculate,2,0,(815) 436-3953,(815) 439-8045,,,3496
5682,St. Mary Magdalen,1,0,(425) 353-7559,(425) 356-2687,,,4179
5683,St. Mary Magdalen,1,0,302-656-2745,,smmmccormickk@hotmail.com,,4803
5684,St. Mary of Carmel Catholic School,1,0,214-748-2934,214-760-9052,kaitlyn.aguilar@smcschool.org,,4822
5685,St. Mary of Carmel School,1,0,214-748-2934,214-760-9052,kelly.moeller@smcschool.org,,4786
5686,St. Mary of the Assumption,1,0,(440) 255-9731,(440) 974-8107,e.mulig@stmarysmentorschool.org,,3876
5687,St. Mary of the Assumption High School,1,0,(908) 352-4350,(908) 352-2359,,,3549
5688,St. Mary on the Hill,1,0,(706) 733-6193,(706) 737-7985,donna.skidmore@knology.net,,1979
5689,St. Mary School,1,0,856-692-8537,856-692-5034,scallahan@smrschool.org,,4929
5690,St. Mary School,1,0,(401) 944-4107,(401) 944-2395,,,3755
5691,St. Mary Springs High School,1,0,(920) 921-4870,(920) 921-2786,jerickson@smsacademy.org,,646
5692,St. Mary's Catholic School,1,0,(734) 878-5616,(734) 878-2383,,,3212
5693,St. Mary's Catholic School,1,0,706-234-4953,706-234-3030,karmstrong@smsrome.org,St. Mary's School,4769
5694,St. Mary's Catholic School,1,0,(509) 924-4300,(509) 922-8139,,,4050
5695,St. Mary's Regional Catholic School,1,0,(760) 242-2001,(760) 242-2120,,,3846
5696,St. Mary's Regional School,1,0,(856) 692-8537,(856) 692-5034,,,3042
5697,St. Mary's Ryken High School,1,0,(301) 475-2814,(301) 373-4185,,,3801
5698,St. Mary's School,1,0,(440) 243-4555,(440) 243-6214,lnunney@smsberea.org,,3542
5699,St. Mary's School,1,0,(301) 762-4179,,,,3641
5700,St. Mary's School,1,0,(254) 778-8141,(254) 773-1396,,,3650
5701,St. Mary's School,1,0,(301) 577-0031,(301) 577-5485,lauriejmaier@gmail.com,,3789
5702,St. Mary's School,1,0,(203) 438-7288,(203) 431-8742,Richardsa@smsridgefield.org,,3859
5703,St. Mary's School,1,0,(802) 388-8392,(802) 388-8392,,,4076
5704,St. Mary-Holy Spirit School,1,0,(605) 334-9881,(605) 334-9224,,Sioux Falls Catholic Schools,3215
5705,St. Marys,1,0,(303) 798-2375,(720) 283-4756,,,2233
5706,St. Matthew,1,0,(614) 471-4930,(614) 471-1673,,,3024
5707,St. Matthew,1,0,206-362-2785,,ptburke@stmattschool.org,St Matthew School,4868
5708,St. Matthew School,1,0,(219) 289-4535,(219) 289-4539,kdudzinski@stmatthewcathedral.org,,809
5709,St. Matthew School,1,0,(615) 662-4044,(615) 662-6822,prichards@churchofstmatthew.org,,3851
5710,St. Matthew's,1,0,(757) 420-2455,(757) 420-4880,,,211
5711,St. Matthew's,1,0,(904) 387-4401,(904) 388-4404,rsjones@stjohnscds.com,,428
5712,St. Matthias,1,0,414-321-0894,414 321-9227,kmace@stmatthias-milw.org,,4480
5713,St. Mel School,1,0,(181) 340-1924,(818) 347-4426,,,3371
5714,St. Michael,1,0,(919) 468-6150,(919) 468-6760,rgriffin@stmichaelcary.org,,3949
5715,St. Michael School,1,0,(330) 492-2657,,,,3397
5716,St. Michael School,1,0,(978) 562-2917,(978) 562-7760,,,3186
5717,St. Michael School,1,0,9734827400,,cuquigomez41@gmail.com,Dr. Linda Cerino,4701
5718,St. Michael School,1,0,(850) 436-6464,(850) 436-6458,,,3806
5719,St. Michael School,1,0,(630) 665-1454,,,,3824
5720,St. Michael the Archangel,1,0,(773) 221-0212,,,,4092
5721,St. Michael's Academy,1,0,(904) 321-2102,(904) 321-2330,,,3898
5722,St. Michael's School,1,0,(858) 485-1303,(858) 485-5059,,,4086
5723,St. Michael's School,1,0,(301) 872-5454,(301) 872-4047,,,4053
5724,St. Monica Academy,1,0,626-229-0351,626-229-0343,cecelia.grace@att.net,Mrs. Louise Bannon,4904
5725,St. Monica Catholic School,1,0,(214) 351-5688,(214) 352-2608,,,3909
5726,St. Monica School,1,0,4143323660,4143328649,broeck@st-monica.org,St. Monica School,4905
5727,St. Monica School,1,0,4143323660,4143328649,broeck@st-monica.org,Debora Lynch,4756
5728,St. Nicholas-St. Mary's,1,0,(570) 823-8089,(570) 823-1402,,,4007
5729,St. Norbert School,1,0,(847) 272-0051,(864) 286-0520,,,3390
5730,St. Norbert School,1,0,(610) 644-1670,(610) 644-0201,rgreskoff@stnorbert.org,St. Norbert School,261
